0.0	0.0	1.5	0.0
0.0	0.0	1.5	0.0
0.0	0.017453292519943295	1.4999238475781955	0.008726203218641756
0.0	0.03490658503988659	1.499695413509548	0.017449748351250485
0.0	0.05235987755982989	1.4993147673772869	0.026167978121471917
0.0	0.06981317007977318	1.4987820251299122	0.03487823687206265
0.0	0.08726646259971647	1.4980973490458727	0.04357787137382908
0.0	0.10471975511965978	1.4972609476841368	0.052264231633826735
0.0	0.12217304763960307	1.496273075820661	0.06093467170257374
0.0	0.13962634015954636	1.495134034370785	0.06958655048003272
0.0	0.15707963267948966	1.4938441702975689	0.07821723252011543
0.0	0.17453292519943295	1.492403876506104	0.08682408883346517
0.0	0.19198621771937624	1.4908135917238319	0.0954044976882724
0.0	0.20943951023931956	1.4890738003669028	0.10395584540887967
0.0	0.22689280275926285	1.4871850323926177	0.1124755271719325
0.0	0.24434609527920614	1.4851478631379982	0.12096094779983387
0.0	0.2617993877991494	1.482962913144534	0.12940952255126037
0.0	0.2792526803190927	1.4806308479691594	0.13781867790849958
0.0	0.29670597283903605	1.4781523779815178	0.14618585236136838
0.0	0.3141592653589793	1.4755282581475768	0.1545084971874737
0.0	0.33161255787892263	1.4727592877996585	0.16278407722857835
0.0	0.3490658503988659	1.4698463103929542	0.17101007166283436
0.0	0.3665191429188092	1.4667902132486008	0.17918397477265013
0.0	0.3839724354387525	1.4635919272833937	0.187303296707956
0.0	0.4014257279586958	1.4602524267262202	0.19536556424463689
0.0	0.4188790204786391	1.4567727288213004	0.2033683215379001
0.0	0.4363323129985824	1.453153893518325	0.21130913087034972
0.0	0.4537856055185257	1.4493970231495834	0.2191855733945387
0.0	0.47123889803846897	1.445503262094184	0.22699524986977337
0.0	0.4886921905584123	1.4414737964294635	0.2347357813929454
0.0	0.5061454830783556	1.437309853569698	0.24240481012316853
0.0	0.5235987755982988	1.4330127018922194	0.24999999999999997
0.0	0.5410520681182421	1.4285836503510563	0.2575190374550271
0.0	0.5585053606381855	1.424024048078213	0.26495963211660245
0.0	0.5759586531581288	1.419335283972712	0.27231951750751354
0.0	0.5934119456780721	1.4145187862775208	0.27959645173537345
0.0	0.6108652381980153	1.409576022144496	0.286788218175523
0.0	0.6283185307179586	1.4045084971874737	0.29389262614623657
0.0	0.6457718232379019	1.3993177550236464	0.30090751157602413
0.0	0.6632251157578453	1.394005376803361	0.30783073766282915
0.0	0.6806784082777885	1.3885729807284855	0.3146601955249187
0.0	0.6981317007977318	1.383022221559489	0.3213938048432696
0.0	0.7155849933176751	1.377354790111386	0.32802951449525364
0.0	0.7330382858376184	1.371572412738697	0.3345653031794291
0.0	0.7504915783575618	1.3656768508095851	0.34099918003124924
0.0	0.767944870877505	1.3596699001693255	0.3473291852294986
0.0	0.7853981633974483	1.3535533905932737	0.3535533905932738
0.0	0.8028514559173916	1.3473291852294986	0.3596699001693256
0.0	0.8203047484373349	1.3409991800312493	0.36567685080958523
0.0	0.8377580409572782	1.3345653031794291	0.3715724127386971
